date,state,total,phase2,mysj,call,web,children,children_solo,adolescents,elderly,comorb,oku
2021-07-13,Melaka,578527,199451,550319,479,27729,0,0,34590,106069,153611,16238
2021-07-13,Negeri Sembilan,745209,261842,703795,644,40770,0,0,45743,137461,204131,18166
2021-07-13,Pahang,836413,284555,702232,619,133562,0,0,44832,153972,214179,18406
2021-07-13,Perak,1316530,506004,1188878,1520,126132,0,0,60799,303381,376775,27002
2021-07-13,Perlis,145568,58207,130396,174,14998,0,0,8284,28886,46782,3985
2021-07-13,Pulau Pinang,1133091,363507,1091598,785,40708,0,0,50499,209429,259619,23844
2021-07-13,Sabah,958826,283025,877403,288,81135,0,0,37761,132178,221037,13483
2021-07-13,Sarawak,1721181,547991,1427901,481,292799,0,0,96974,288779,407453,23817
2021-07-13,Selangor,4427085,1214081,4309275,2505,115305,0,0,293836,572035,932712,83274
2021-07-13,Terengganu,555592,175389,487070,311,68211,0,0,32662,84981,139587,11678
2021-07-13,W.P. Kuala Lumpur,1677488,462820,1637468,1154,38866,0,0,90754,240845,336915,32746
2021-07-13,W.P. Labuan,59465,17239,54126,20,5319,0,0,3650,6069,14042,1187
2021-07-13,W.P. Putrajaya,88034,22307,86490,31,1513,0,0,9026,4901,19797,1614
2021-07-14,Johor,2294809,721151,2103998,1173,189638,0,0,133870,401478,523567,46614
2021-07-14,Kedah,1080066,387399,987203,898,91965,0,0,53832,204357,299999,24880
2021-07-14,Kelantan,704537,247642,602787,445,101305,0,0,33456,132015,191549,15111
2021-07-14,Melaka,582209,200381,554121,480,27608,0,0,35008,106370,154289,16440
2021-07-14,Negeri Sembilan,752167,263361,710887,646,40634,0,0,46443,137997,205322,18362
2021-07-14,Pahang,841108,285585,707487,615,133006,0,0,45364,154396,214977,18505
2021-07-14,Perak,1327071,508765,1196789,1517,128765,0,0,61641,304819,378647,27220
2021-07-14,Perlis,147304,58674,132209,172,14923,0,0,8461,29019,47193,4027
2021-07-14,Pulau Pinang,1141203,365465,1099880,789,40534,0,0,51101,210159,261096,24135
2021-07-14,Sabah,965841,284645,884272,289,81280,0,0,38109,132823,222285,13591
2021-07-14,Sarawak,1725847,548775,1433542,475,291830,0,0,97597,289102,408025,23941
2021-07-14,Selangor,4463510,1220780,4347025,2533,113952,0,0,296824,573764,937424,85011
2021-07-14,Terengganu,560344,176587,491112,311,68921,0,0,33198,85471,140502,11809
2021-07-14,W.P. Kuala Lumpur,1692917,465150,1653201,1155,38561,0,0,91569,241389,338476,33422
2021-07-14,W.P. Labuan,59661,17259,54349,20,5292,0,0,3671,6073,14059,1188
2021-07-14,W.P. Putrajaya,88443,22384,86912,31,1500,0,0,9069,4915,19863,1625
2021-07-15,Johor,2312654,724933,2120401,1172,191081,0,0,136142,402890,526345,47153
2021-07-15,Kedah,1091494,390534,998646,906,91942,0,0,54841,205627,302469,25219
2021-07-15,Kelantan,709972,248933,608039,448,101485,0,0,33828,132637,192485,15273
2021-07-15,Melaka,587051,201598,558992,485,27574,0,0,35493,106730,155211,16695
2021-07-15,Negeri Sembilan,759588,264997,718297,649,40642,0,0,47180,138531,206566,18625
2021-07-15,Pahang,846277,286773,713325,611,132341,0,0,45901,154787,215929,18626
2021-07-15,Perak,1339128,511871,1208306,1514,129308,0,0,62660,306170,380972,27550
2021-07-15,Perlis,148762,59090,133668,172,14922,0,0,8621,29156,47545,4058
2021-07-15,Pulau Pinang,1151947,368236,1110734,791,40422,0,0,51939,211132,263160,24515
2021-07-15,Sabah,974114,286442,892419,285,81410,0,0,38537,133539,223673,13719
2021-07-15,Sarawak,1731432,549703,1439875,477,291080,0,0,98317,289422,408652,24109
2021-07-15,Selangor,4504817,1228028,4388609,2533,113675,0,0,299811,575688,942600,86705
2021-07-15,Terengganu,565723,177858,495729,312,69682,0,0,33615,85943,141460,11982
2021-07-15,W.P. Kuala Lumpur,1711397,467688,1671652,1157,38588,0,0,92411,242012,340177,34165
2021-07-15,W.P. Labuan,59848,17287,54548,20,5280,0,0,3682,6085,14074,1189
2021-07-15,W.P. Putrajaya,89164,22480,87631,33,1500,0,0,9151,4926,19936,1647
2021-07-16,Johor,2330137,728897,2137495,1171,191471,0,0,138024,404412,529263,47590
2021-07-16,Kedah,1102641,393392,1009818,904,91919,0,0,55906,206713,304686,25538
2021-07-16,Kelantan,714395,250062,612405,444,101546,0,0,34098,133132,193341,15404
2021-07-16,Melaka,591408,202748,563290,482,27636,0,0,35940,107095,156114,16876
2021-07-16,Negeri Sembilan,766932,266573,725794,648,40490,0,0,47830,139067,207712,18924
2021-07-16,Pahang,851223,287937,718854,606,131763,0,0,46320,155206,216834,18730
2021-07-16,Perak,1350087,514998,1218276,1517,130294,0,0,63500,307548,383327,27881
2021-07-16,Perlis,149853,59410,134717,174,14962,0,0,8735,29257,47812,4093
2021-07-16,Pulau Pinang,1161710,370589,1120512,786,40412,0,0,52629,211997,264884,24860
2021-07-16,Sabah,982585,288317,900779,282,81524,0,0,38969,134331,225037,13868
2021-07-16,Sarawak,1736925,550699,1446048,475,290402,0,0,99012,289836,409317,24261
2021-07-16,Selangor,4543765,1234492,4427673,2523,113569,0,0,302468,577426,947187,88287
2021-07-16,Terengganu,570082,178836,499447,314,70321,0,0,34042,86271,142240,12106
2021-07-16,W.P. Kuala Lumpur,1732660,471005,1692979,1159,38522,0,0,93348,242650,342255,35424
2021-07-16,W.P. Labuan,60019,17307,54729,20,5270,0,0,3697,6096,14084,1193
2021-07-16,W.P. Putrajaya,89824,22565,88288,33,1503,0,0,9209,4938,20004,1659
2021-07-17,Johor,2346163,732280,2152876,1169,192118,0,0,139834,405816,531702,48010
2021-07-17,Kedah,1112219,395945,1019406,904,91909,0,0,56783,207729,306595,25843
2021-07-17,Kelantan,718879,251224,616849,443,101587,0,0,34369,133660,194227,15519
2021-07-17,Melaka,595504,203678,567459,481,27564,0,0,36464,107373,156812,17069
2021-07-17,Negeri Sembilan,773548,268028,732466,647,40435,0,0,48504,139494,208671,19324
2021-07-17,Pahang,855472,288968,723803,604,131065,0,0,46712,155577,217636,18857
2021-07-17,Perak,1359451,517416,1227138,1516,130797,0,0,64274,308594,385136,28145
2021-07-17,Perlis,150655,59676,135540,174,14941,0,0,8815,29340,48036,4111
2021-07-17,Pulau Pinang,1169578,372467,1128460,786,40332,0,0,53301,212712,266275,25124
2021-07-17,Sabah,990681,290216,908836,277,81568,0,0,39366,135100,226462,14017
2021-07-17,Sarawak,1740911,551347,1450810,475,289626,0,0,99563,290115,409715,24376
2021-07-17,Selangor,4591889,1242508,4476316,2515,113058,0,0,306221,579216,952255,91005
2021-07-17,Terengganu,575222,180001,504304,318,70600,0,0,34494,86655,143173,12221
2021-07-17,W.P. Kuala Lumpur,1754831,474158,1715272,1157,38402,0,0,94500,243274,344248,36556
2021-07-17,W.P. Labuan,60207,17314,54923,20,5264,0,0,3713,6100,14090,1194
2021-07-17,W.P. Putrajaya,90313,22625,88772,33,1508,0,0,9285,4947,20053,1673
2021-07-18,Johor,2362531,735882,2168214,1159,193158,0,0,141902,407141,534378,48479
2021-07-18,Kedah,1121266,398510,1028104,896,92266,0,0,57555,208762,308607,26112
2021-07-18,Kelantan,724195,252549,621925,442,101828,0,0,34705,134245,195178,15651
2021-07-18,Melaka,599044,204478,570997,476,27571,0,0,36965,107617,157375,17261
2021-07-18,Negeri Sembilan,779568,269328,738615,639,40314,0,0,49193,139840,209572,19682
2021-07-18,Pahang,859573,289841,728386,602,130585,0,0,47218,155872,218327,18960
2021-07-18,Perak,1368940,519748,1236037,1509,131394,0,0,65113,309543,386831,28422
2021-07-18,Perlis,151526,59929,136395,174,14957,0,0,8878,29415,48246,4142
2021-07-18,Pulau Pinang,1177368,374328,1136313,779,40276,0,0,54055,213386,267656,25404
2021-07-18,Sabah,998195,291980,916397,273,81525,0,0,39778,135781,227819,14152
2021-07-18,Sarawak,1744715,552022,1455308,473,288934,0,0,100135,290386,410174,24481
2021-07-18,Selangor,4631449,1248798,4516374,2483,112592,0,0,309693,580679,956381,92986
2021-07-18,Terengganu,579447,181030,508321,315,70811,0,0,34859,87047,143971,12318
2021-07-18,W.P. Kuala Lumpur,1774133,477030,1734669,1145,38319,0,0,95571,243837,345997,37616
2021-07-18,W.P. Labuan,60387,17327,55118,20,5249,0,0,3731,6104,14098,1197
2021-07-18,W.P. Putrajaya,90865,22724,89332,33,1500,0,0,9356,4956,20119,1707
2021-07-19,Johor,2382411,740104,2189203,1144,192064,0,0,144257,408537,537488,49263
2021-07-19,Kedah,1128211,400385,1034874,891,92446,0,0,58131,209493,310067,26324
2021-07-19,Kelantan,728346,253521,625905,442,101999,0,0,35000,134646,195889,15768
2021-07-19,Melaka,602387,205317,574317,475,27595,0,0,37340,107907,157975,17423
2021-07-19,Negeri Sembilan,784731,270446,743904,632,40195,0,0,49659,140224,210379,19891
2021-07-19,Pahang,863708,290742,732941,600,130167,0,0,47604,156229,218999,19076
2021-07-19,Perak,1377915,522298,1244159,1495,132261,0,0,65735,310737,388719,28679
2021-07-19,Perlis,152249,60152,137082,174,14993,0,0,8925,29509,48444,4158
2021-07-19,Pulau Pinang,1185205,376179,1144039,778,40388,0,0,54584,214161,269013,25625
2021-07-19,Sabah,1006068,293740,924212,268,81588,0,0,40190,136518,229144,14296
2021-07-19,Sarawak,1748623,552830,1459808,470,288345,0,0,100554,290731,410759,24589
2021-07-19,Selangor,4673674,1255103,4558966,2446,112262,0,0,311996,582289,960344,94909
2021-07-19,Terengganu,582683,181649,511554,311,70818,0,0,35084,87275,144426,12403
2021-07-19,W.P. Kuala Lumpur,1790811,479230,1751250,1140,38421,0,0,96282,244434,347376,38298
2021-07-19,W.P. Labuan,60616,17347,55365,20,5231,0,0,3738,6115,14114,1198
2021-07-19,W.P. Putrajaya,91307,22770,89754,33,1520,0,0,9410,4963,20155,1714
2021-07-20,Johor,2399585,744175,2208111,1141,190333,0,0,146021,409975,540475,49874
2021-07-20,Kedah,1134746,402197,1041653,883,92210,0,0,58701,210278,311459,26542
2021-07-20,Kelantan,731095,254216,628933,440,101722,0,0,35190,134950,196420,15842
2021-07-20,Melaka,604857,205957,576887,473,27497,0,0,37650,108111,158453,17533
2021-07-20,Negeri Sembilan,788653,271368,747946,631,40076,0,0,50040,140534,211006,20097
2021-07-20,Pahang,866730,291559,736508,600,129622,0,0,47891,156498,219676,19172
2021-07-20,Perak,1386010,524344,1252432,1484,132094,0,0,66457,311581,390241,28940
2021-07-20,Perlis,152859,60339,137717,173,14969,0,0,8976,29564,48604,4177
2021-07-20,Pulau Pinang,1191107,377530,1149954,773,40380,0,0,55040,214696,270011,25809
2021-07-20,Sabah,1012791,295195,931045,263,81483,0,0,40546,137117,230282,14380
2021-07-20,Sarawak,1751707,553396,1463514,469,287724,0,0,101014,290966,411137,24675
2021-07-20,Selangor,4700942,1259675,4586621,2429,111892,0,0,313846,583559,963104,96361
2021-07-20,Terengganu,585891,182450,514974,311,70606,0,0,35384,87523,145066,12518
2021-07-20,W.P. Kuala Lumpur,1801763,480833,1762285,1133,38345,0,0,96858,244871,348419,38766
2021-07-20,W.P. Labuan,60688,17354,55452,20,5216,0,0,3747,6118,14120,1199
2021-07-20,W.P. Putrajaya,91699,22814,90145,33,1521,0,0,9460,4971,20188,1726
2021-07-21,Johor,2419727,748655,2227825,1152,190750,0,0,148639,411436,543674,50721
2021-07-21,Kedah,1142027,404309,1049066,880,92081,0,0,59454,211075,313068,26797
2021-07-21,Kelantan,734365,254997,632308,438,101619,0,0,35517,135263,197018,15933
2021-07-21,Melaka,608521,206796,580531,473,27517,0,0,38122,108400,159069,17721
2021-07-21,Negeri Sembilan,793766,272392,753086,631,40049,0,0,50646,140857,211748,20315
2021-07-21,Pahang,872161,292717,742633,601,128927,0,0,48464,156948,220535,19330
2021-07-21,Perak,1397977,527353,1263789,1485,132703,0,0,67475,312801,392535,29241
2021-07-21,Perlis,153453,60543,138323,173,14957,0,0,9043,29639,48774,4193
2021-07-21,Pulau Pinang,1198943,379352,1157866,777,40300,0,0,55679,215313,271389,26086
2021-07-21,Sabah,1023406,297620,941584,264,81558,0,0,41031,138068,232143,14559
2021-07-21,Sarawak,1756740,554203,1469216,466,287058,0,0,102878,291321,411650,24816
2021-07-21,Selangor,4736254,1264602,4622080,2432,111742,0,0,316392,584792,966324,97772
2021-07-21,Terengganu,589842,183374,519031,312,70499,0,0,35762,87827,145780,12656
2021-07-21,W.P. Kuala Lumpur,1815306,482528,1775676,1134,38496,0,0,97607,245357,349497,39196
2021-07-21,W.P. Labuan,60945,17381,55740,20,5185,0,0,3763,6134,14133,1203
2021-07-21,W.P. Putrajaya,92150,22865,90557,33,1560,0,0,9519,4987,20229,1729
2021-07-22,Johor,2424993,749588,2227894,1166,195933,0,0,149966,411802,544380,50793
2021-07-22,Kedah,1143911,404899,1049052,884,93975,0,0,59657,211356,313528,26847
2021-07-22,Kelantan,735410,255245,632309,442,102659,0,0,35622,135383,197191,15954
2021-07-22,Melaka,609153,206979,580503,476,28174,0,0,38249,108460,159226,17737
2021-07-22,Negeri Sembilan,794738,272645,753148,641,40949,0,0,50824,140940,211951,20350
2021-07-22,Pahang,873728,293071,742672,608,130448,0,0,48691,157057,220819,19370
2021-07-22,Perak,1400770,528217,1263852,1501,135417,0,0,67761,313266,393136,29315
2021-07-22,Perlis,153644,60620,138347,174,15123,0,0,9062,29673,48837,4203
2021-07-22,Pulau Pinang,1199999,379632,1157910,786,41303,0,0,55798,215424,271613,26098
2021-07-22,Sabah,1025074,297984,941623,269,83182,0,0,41143,138208,232418,14584
2021-07-22,Sarawak,1757063,554246,1469246,466,287351,0,0,103073,291333,411688,24821
2021-07-22,Selangor,4739939,1265186,4622245,2463,115231,0,0,317043,584916,966821,97842
2021-07-22,Terengganu,590879,183595,519039,317,71523,0,0,35880,87905,145948,12674
2021-07-22,W.P. Kuala Lumpur,1816562,482711,1775901,1145,39516,0,0,97751,245394,349610,39254
2021-07-22,W.P. Labuan,60953,17383,55742,20,5191,0,0,3767,6134,14135,1203
2021-07-22,W.P. Putrajaya,92226,22872,90573,33,1620,0,0,9532,4988,20232,1732
2021-07-23,Johor,2445949,753608,2247602,1175,197172,0,0,153828,413107,547313,51422
2021-07-23,Kedah,1155120,407770,1060414,889,93817,0,0,61554,212386,315782,27185
2021-07-23,Kelantan,740335,256352,637276,443,102616,0,0,36561,135795,198042,16089
2021-07-23,Melaka,613491,207823,584826,482,28183,0,0,39216,108694,159858,17903
2021-07-23,Negeri Sembilan,801219,273934,759670,646,40903,0,0,52185,141327,212845,20658
2021-07-23,Pahang,881240,294531,751064,613,129563,0,0,50073,157552,221914,19592
2021-07-23,Perak,1413502,531222,1276011,1501,135990,0,0,69685,314440,395394,29665
2021-07-23,Perlis,154863,60985,139527,174,15162,0,0,9238,29789,49154,4245
2021-07-23,Pulau Pinang,1209124,381473,1167149,794,41181,0,0,57323,216032,273039,26359
2021-07-23,Sabah,1040855,301116,957215,264,83376,0,0,42650,139339,234861,14822
2021-07-23,Sarawak,1761794,554902,1474658,465,286671,0,0,104741,291611,412090,24958
2021-07-23,Selangor,4778443,1270056,4661399,2478,114566,0,0,323055,586151,970139,99056
2021-07-23,Terengganu,595163,184516,523506,315,71342,0,0,36728,88181,146661,12805
2021-07-23,W.P. Kuala Lumpur,1830956,484666,1790411,1145,39400,0,0,99256,245900,350948,39679
2021-07-23,W.P. Labuan,61285,17414,56089,20,5176,0,0,3842,6148,14155,1202
2021-07-23,W.P. Putrajaya,92610,22927,90961,33,1616,0,0,9654,4997,20279,1738
2021-07-24,Johor,2467132,757816,2267979,1180,197973,0,0,157332,414521,550388,52164
2021-07-24,Kedah,1163103,410285,1068555,891,93657,0,0,63101,213512,317598,27508
2021-07-24,Kelantan,746607,257926,644083,445,102079,0,0,37348,136449,199253,16298
2021-07-24,Melaka,617063,208634,588395,483,28185,0,0,39913,108936,160465,18074
2021-07-24,Negeri Sembilan,807550,275153,766074,647,40829,0,0,53118,141676,213641,21015
2021-07-24,Pahang,887150,295731,757978,609,128563,0,0,50957,157984,222834,19748
2021-07-24,Perak,1423385,533421,1285926,1500,135959,0,0,70927,315252,397074,29936
2021-07-24,Perlis,158455,61725,143131,174,15150,0,0,9463,29903,49802,4301
2021-07-24,Pulau Pinang,1220299,383579,1178411,792,41096,0,0,58776,216712,274566,26748
2021-07-24,Sabah,1059803,304699,975671,271,83861,0,0,43931,140601,237596,15175
2021-07-24,Sarawak,1765274,555520,1478773,460,286041,0,0,105651,291847,412507,25100
2021-07-24,Selangor,4807932,1274196,4691160,2489,114283,0,0,326506,587240,972811,100254
2021-07-24,Terengganu,599707,185538,528054,315,71338,0,0,37314,88527,147462,12931
2021-07-24,W.P. Kuala Lumpur,1843012,486692,1802410,1149,39453,0,0,100172,246321,352096,40524
2021-07-24,W.P. Labuan,61557,17457,56371,20,5166,0,0,3879,6169,14172,1211
2021-07-24,W.P. Putrajaya,93057,23000,91408,32,1617,0,0,9739,5007,20335,1754
2021-07-25,Johor,2489824,762191,2292902,1163,195759,0,0,164162,415829,553724,52865
2021-07-25,Kedah,1176837,413763,1082210,883,93744,0,0,67932,214888,320258,27975
2021-07-25,Kelantan,755860,259850,653507,441,101912,0,0,40125,137134,200689,16559
2021-07-25,Melaka,622620,209655,594142,480,27998,0,0,42392,109157,161213,18332
2021-07-25,Negeri Sembilan,815980,276579,774655,644,40681,0,0,55864,142042,214525,21479
2021-07-25,Pahang,895969,297256,768128,604,127237,0,0,54687,158388,224051,19993
2021-07-25,Perak,1436710,536003,1299481,1490,135739,0,0,75258,316089,399007,30334
2021-07-25,Perlis,161032,62275,145718,173,15141,0,0,10034,30011,50284,4351
2021-07-25,Pulau Pinang,1231763,385598,1190006,788,40969,0,0,62184,217297,276105,27074
2021-07-25,Sabah,1079973,308052,995644,265,84064,0,0,49593,141719,240205,15503
2021-07-25,Sarawak,1772290,556308,1486644,459,285187,0,0,110361,292048,413036,25302
2021-07-25,Selangor,4854581,1280555,4738694,2461,113426,0,0,339676,588408,976435,103004
2021-07-25,Terengganu,607950,187081,536265,312,71373,0,0,39938,88986,148662,13138
2021-07-25,W.P. Kuala Lumpur,1861976,489134,1821457,1144,39375,0,0,103397,246715,353465,41603
2021-07-25,W.P. Labuan,61973,17513,56808,20,5145,0,0,4042,6184,14217,1213
2021-07-25,W.P. Putrajaya,93854,23094,92215,32,1607,0,0,10062,5021,20403,1781
2021-07-26,Johor,2512261,766386,2317081,1150,194030,0,0,170283,416931,556840,53664
2021-07-26,Kedah,1189161,416773,1094287,869,94005,0,0,72162,216045,322537,28325
2021-07-26,Kelantan,764735,261643,662546,437,101752,0,0,42671,137829,202031,16779
2021-07-26,Melaka,628439,210720,599995,475,27969,0,0,44423,109421,161957,18621
2021-07-26,Negeri Sembilan,823368,277879,782030,638,40700,0,0,58123,142382,215412,21835
2021-07-26,Pahang,904971,298960,778259,591,126121,0,0,57763,158929,225401,20225
2021-07-26,Perak,1450358,539107,1312595,1481,136282,0,0,79192,317279,401342,30732
2021-07-26,Perlis,163010,62742,147645,173,15192,0,0,10498,30156,50671,4412
2021-07-26,Pulau Pinang,1243365,387790,1201631,781,40953,0,0,65020,217956,277795,27393
2021-07-26,Sabah,1098836,311448,1014324,257,84255,0,0,54479,142802,242769,15895
2021-07-26,Sarawak,1780272,557170,1495362,457,284453,0,0,115870,292312,413617,25472
2021-07-26,Selangor,4920755,1288316,4804960,2432,113363,0,0,350821,589911,981285,105622
2021-07-26,Terengganu,614765,188470,543032,312,71421,0,0,42015,89406,149744,13331
2021-07-26,W.P. Kuala Lumpur,1883896,491417,1843261,1142,39493,0,0,105605,247228,354931,42245
2021-07-26,W.P. Labuan,62369,17566,57215,20,5134,0,0,4181,6199,14259,1221
2021-07-26,W.P. Putrajaya,94410,23165,92778,32,1600,0,0,10250,5028,20459,1798
2021-07-27,Johor,2543666,772061,2351888,1141,190637,0,0,177350,418271,560762,55206
2021-07-27,Kedah,1200102,419532,1105169,872,94061,0,0,74919,217086,324667,28660
2021-07-27,Kelantan,772350,263207,670112,435,101803,0,0,44447,138434,203156,17011
2021-07-27,Melaka,633108,211628,604684,477,27947,0,0,45843,109664,162563,18896
2021-07-27,Negeri Sembilan,829482,278904,788101,636,40745,0,0,59725,142706,216068,22094
2021-07-27,Pahang,912229,300317,786392,589,125248,0,0,59733,159363,226441,20439
2021-07-27,Perak,1463404,541945,1325445,1482,136477,0,0,82148,318312,403407,31168
2021-07-27,Perlis,164067,63040,148682,172,15213,0,0,10834,30253,50911,4454
2021-07-27,Pulau Pinang,1253208,389680,1211502,782,40924,0,0,67063,218559,279209,27697
2021-07-27,Sabah,1117810,314746,1033052,254,84504,0,0,57430,143913,245357,16219
2021-07-27,Sarawak,1785013,557748,1500573,455,283985,0,0,118454,292514,414042,25552
2021-07-27,Selangor,4968558,1293977,4852664,2424,113470,0,0,358266,591115,984829,107504
2021-07-27,Terengganu,620176,189624,548391,315,71470,0,0,43457,89771,150659,13475
2021-07-27,W.P. Kuala Lumpur,1899311,493169,1858610,1140,39561,0,0,107321,247665,356089,42685
2021-07-27,W.P. Labuan,62654,17589,57515,20,5119,0,0,4250,6218,14261,1221
2021-07-27,W.P. Putrajaya,94756,23219,93144,32,1580,0,0,10378,5030,20507,1806
2021-07-28,Johor,2571284,777063,2381891,1138,188255,0,0,182410,419453,564161,56535
2021-07-28,Kedah,1208831,421779,1113653,876,94302,0,0,76854,218081,326284,28988
2021-07-28,Kelantan,781494,265113,679784,439,101271,0,0,46226,139130,204591,17275
2021-07-28,Melaka,637097,212452,608707,480,27910,0,0,46822,109855,163124,19152
2021-07-28,Negeri Sembilan,835186,279942,793895,632,40659,0,0,60777,143021,216735,22397
2021-07-28,Pahang,919563,301691,794699,587,124277,0,0,61144,159793,227515,20696
