date,totalCase,newCase,totalIcu,newIcu,intubated,totalDischarged,newDischarged,totalDeath,newDeath,imported,activeCases,cumulativeTest,newTest,Positivity rate,localMalaysian,localForeign,localAll,Sabah,Selangor,Kuala Lumpur,N Sembilan,Kedah,P Pinang,Labuan,Sarawak,Johor,Perak,Pahang,Melaka,Terengganu,Kelantan,Putrajaya,Perlis,foreignersTested,foreignersCumulative,foreignersTreatment,foreignersDeaths
11 Feb 20,18,0,,,,3,0,0,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Feb 20,18,1,,,,3,0,0,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
09 Feb 20,17,1,,,,3,1,0,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,
08 Feb 20,16,2,,,,2,1,0,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,
07 Feb 20,14,0,,,,1,0,0,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
06 Feb 20,14,2,,,,1,0,0,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
05 Feb 20,12,2,,,,1,0,0,0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
04 Feb 20,10,2,,,,1,1,0,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
03 Feb 20,8,0,,,,0,0,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
02 Feb 20,8,0,,,,0,0,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
01 Feb 20,8,0,,,,0,0,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
31 Jan 20,8,0,,,,0,0,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
30 Jan 20,8,1,,,,0,0,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
29 Jan 20,7,0,,,,0,0,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
28 Jan 20,7,3,,,,0,0,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
27 Jan 20,4,0,,,,0,0,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
26 Jan 20,4,1,,,,0,0,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
25 Jan 20,3,3,,,,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Jan 20,0,0,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
