date,state,daily_partial,daily_full,daily,daily_partial_child,daily_full_child,cumul_partial,cumul_full,cumul,cumul_partial_child,cumul_full_child,pfizer1,pfizer2,sinovac1,sinovac2,astra1,astra2,cansino,pending
2021-09-01,W.P. Kuala Lumpur,8757,22959,31716,8,29,2759013,2190523,4949536,1656,905,1004,4012,7753,7637,0,11310,0,0
2021-09-01,W.P. Labuan,60,299,359,0,2,70790,65569,136359,52,33,56,288,4,10,0,0,0,1
2021-09-01,W.P. Putrajaya,123,366,489,1,0,126849,117120,243969,39,23,123,363,0,3,0,0,0,0
2021-09-02,Johor,24563,32714,57277,327,7,2197980,1356526,3554506,2808,246,20739,8418,1148,20843,2429,2795,0,905
2021-09-02,Kedah,21409,12535,33944,223,9,1133698,739334,1873032,2266,200,19843,9804,1308,2599,18,0,0,372
2021-09-02,Kelantan,22820,11623,34443,133,7,832528,600766,1433294,1112,457,19346,5918,1793,5360,1452,9,0,565
2021-09-02,Melaka,12411,6312,18723,283,5,571995,407621,979616,2233,320,11970,1960,139,4127,197,30,0,300
2021-09-02,Negeri Sembilan,5329,7488,12817,91,3,793402,658996,1452398,1031,269,4419,5512,181,1888,677,6,0,134
2021-09-02,Pahang,17166,8035,25201,127,2,795573,622664,1418237,844,310,14502,6532,415,1416,2153,1,0,182
2021-09-02,Perak,29688,10600,40288,242,4,1306157,912798,2218678,2476,325,27079,5651,224,4690,2116,0,100,428
2021-09-02,Perlis,2340,1192,3532,7,0,161503,125356,286859,103,24,2242,203,1,952,0,0,0,134
2021-09-02,Pulau Pinang,10267,14727,24994,77,2,1171100,807337,1978437,590,151,7252,9659,988,2108,1915,2766,0,306
2021-09-02,Sabah,20633,20277,40910,232,15,1688936,1154099,2819788,5027,1568,16715,17195,1906,1460,0,0,1361,2273
2021-09-02,Sarawak,850,1772,2622,43,17,1860754,1788955,3649709,3745,2529,311,485,397,1038,0,71,0,320
2021-09-02,Selangor,6811,31213,38024,72,51,4050591,3553155,7603746,3870,1613,4277,5676,2469,20640,0,4485,0,477
2021-09-02,Terengganu,8215,14886,23101,150,13,689783,428350,1118133,2591,235,6728,5477,19,9045,1420,93,0,319
2021-09-02,W.P. Kuala Lumpur,3524,19981,23505,17,13,2762537,2210504,4973041,1673,918,1186,1258,2318,7385,0,11246,0,112
2021-09-02,W.P. Labuan,63,202,265,1,1,70853,65771,136624,53,34,63,196,0,3,0,0,0,3
2021-09-02,W.P. Putrajaya,232,384,616,1,0,127081,117504,244585,40,23,223,368,5,7,0,0,0,13
2021-09-03,Johor,28735,40412,69147,378,3,2226715,1396938,3623653,3186,249,22814,7615,3355,28683,1901,2869,0,1910
2021-09-03,Kedah,10962,6995,17957,336,1,1144660,746329,1890989,2602,201,10552,5016,282,1691,0,0,0,416
2021-09-03,Kelantan,8380,558,8938,17,0,840908,601324,1442232,1129,457,7543,206,629,334,0,0,0,226
2021-09-03,Melaka,11039,5792,16831,206,0,583034,413413,996447,2439,320,9925,891,658,4543,358,23,0,433
2021-09-03,Negeri Sembilan,3513,7567,11080,149,1,796915,666563,1463478,1180,270,2679,3990,686,3275,72,0,0,378
2021-09-03,Pahang,18632,4507,23139,167,1,814205,627171,1441376,1011,311,16668,2730,372,1680,1279,5,0,405
2021-09-03,Perak,25537,10764,36301,270,2,1331755,923562,2254979,2746,327,23450,4237,324,6108,1101,11,61,1009
2021-09-03,Perlis,1832,799,2631,1,1,163335,126155,289490,104,25,1832,110,0,679,0,0,0,10
2021-09-03,Pulau Pinang,7045,14639,21684,48,1,1178145,821976,2000121,638,152,4252,8835,1117,2793,1394,2824,0,469
2021-09-03,Sabah,16776,24152,40928,128,23,1708322,1178251,2860716,5155,1591,12804,17009,1384,3256,0,0,2610,3865
2021-09-03,Sarawak,1111,2376,3487,44,19,1861865,1791331,3653196,3789,2548,142,618,940,1590,0,102,0,95
2021-09-03,Selangor,7173,39218,46391,91,176,4057764,3592373,7650137,3961,1789,4376,6200,2570,27172,0,4867,0,1206
2021-09-03,Terengganu,2915,3734,6649,27,0,692698,432084,1124782,2618,235,2833,469,39,3249,0,0,0,59
2021-09-03,W.P. Kuala Lumpur,4918,21049,25967,11,70,2767455,2231553,4999008,1684,988,1211,953,3675,8716,0,11280,0,132
2021-09-03,W.P. Labuan,34,197,231,0,1,70887,65968,136855,53,35,32,195,2,2,0,0,0,0
2021-09-03,W.P. Putrajaya,172,394,566,3,0,127253,117898,245151,43,23,167,361,1,9,0,0,0,28
2021-09-04,Johor,29469,30889,60358,695,46,2256184,1427827,3684011,3881,295,21632,6537,4143,21771,3341,1882,0,1052
2021-09-04,Kedah,9481,8558,18039,289,11,1154141,754887,1909028,2891,212,8710,5663,646,2799,63,1,0,157
2021-09-04,Kelantan,13370,719,14089,34,0,854278,602043,1456321,1163,457,12867,344,262,372,0,0,0,244
2021-09-04,Melaka,10849,5925,16774,175,15,593883,419338,1013221,2614,335,10220,845,555,4792,0,21,0,341
2021-09-04,Negeri Sembilan,1424,3250,4674,41,6,798339,669813,1468152,1221,276,728,1257,240,1951,427,0,0,71
2021-09-04,Pahang,20229,2623,22852,76,8,834434,629794,1464228,1087,319,18914,1262,481,1358,681,0,0,156
2021-09-04,Perak,14856,10008,24864,355,34,1346983,933570,2279843,3101,361,12671,1741,150,7525,1714,1,372,690
2021-09-04,Perlis,1204,1527,2731,0,0,164539,127682,292221,104,25,1132,38,5,1442,0,0,0,114
2021-09-04,Pulau Pinang,7523,12589,20112,140,3,1185668,834565,2020233,778,155,3005,5446,1468,5083,2838,1837,0,435
2021-09-04,Sabah,13507,25742,39249,200,61,1726988,1203993,2899965,5355,1652,11317,15615,1162,4133,0,0,5159,1863
2021-09-04,Sarawak,441,3037,3478,21,46,1862306,1794368,3656674,3810,2594,260,1464,181,1526,0,42,0,5
2021-09-04,Selangor,6201,28141,34342,75,38,4063965,3620514,7684479,4036,1827,3572,2155,2607,21394,0,4056,0,558
2021-09-04,Terengganu,5080,14713,19793,79,60,697778,446797,1144575,2697,295,2813,78,2198,14591,3,0,0,110
2021-09-04,W.P. Kuala Lumpur,3903,20694,24597,4,40,2771358,2252247,5023605,1688,1028,2671,1755,1086,8056,0,10815,0,214
2021-09-04,W.P. Labuan,32,157,189,1,0,70919,66125,137044,54,35,32,155,0,2,0,0,0,0
2021-09-04,W.P. Putrajaya,0,440,440,0,0,127253,118338,245591,43,23,0,0,0,440,0,0,0,0
2021-09-05,Johor,32579,24539,57118,347,21,2288763,1452366,3741129,4228,316,23088,2238,3964,19560,4889,2020,0,1359
2021-09-05,Kedah,18132,6954,25086,473,5,1172273,761841,1934114,3364,217,16688,4005,1184,2671,0,0,0,538
2021-09-05,Kelantan,13177,8735,21912,117,14,867455,610778,1478233,1280,471,11419,5093,151,3184,946,86,0,1033
2021-09-05,Melaka,5657,2184,7841,104,6,599540,421522,1021062,2718,341,5657,477,0,1635,0,0,0,72
2021-09-05,Negeri Sembilan,836,3605,4441,11,6,799175,673418,1472593,1232,282,472,649,341,2956,0,0,0,23
2021-09-05,Pahang,15476,2511,17987,122,0,849910,632305,1482215,1209,319,12473,2069,2379,441,462,0,0,163
2021-09-05,Perak,18170,7391,25561,375,13,1365435,940961,2305404,3476,374,17289,1360,135,5380,430,67,282,618
2021-09-05,Perlis,1181,1199,2380,0,0,165720,128881,294601,104,25,1115,16,1,1150,0,0,0,98
2021-09-05,Pulau Pinang,7204,10916,18120,122,2,1192872,845481,2038353,900,157,2917,4491,2332,4389,1731,1880,0,380
2021-09-05,Sabah,13363,24746,38109,180,64,1745144,1228739,2938074,5535,1716,9600,13362,1303,5481,0,0,4793,3570
2021-09-05,Sarawak,946,1449,2395,34,41,1863252,1795817,3659069,3844,2635,198,965,739,426,0,55,0,12
2021-09-05,Selangor,5502,26731,32233,81,48,4069467,3647245,7716712,4117,1875,2938,2831,2477,18974,0,4268,0,745
2021-09-05,Terengganu,4307,16097,20404,176,38,702085,462894,1164979,2873,333,4115,1328,37,13893,0,0,0,1031
2021-09-05,W.P. Kuala Lumpur,4260,19646,23906,5,25,2775618,2271893,5047511,1693,1053,2577,710,1396,8120,0,10625,0,478
2021-09-05,W.P. Labuan,2,8,10,0,0,70921,66133,137054,54,35,0,0,2,8,0,0,0,0
2021-09-05,W.P. Putrajaya,1,4,5,0,0,127254,118342,245596,43,23,1,0,0,4,0,0,0,0
2021-09-06,Johor,29687,27682,57369,317,18,2318450,1480048,3798498,4545,334,23235,2344,1499,21563,4180,2993,0,1555
2021-09-06,Kedah,18791,5790,24581,469,12,1191064,767631,1958695,3833,229,16800,3610,1742,1987,0,0,0,442
2021-09-06,Kelantan,15828,8791,24619,222,7,883283,619569,1502852,1502,478,13035,2570,631,5362,908,64,0,2049
2021-09-06,Melaka,2954,10800,13754,97,42,602494,432322,1034816,2815,383,2865,380,84,9897,0,21,0,507
2021-09-06,Negeri Sembilan,2600,6965,9565,58,15,801775,680383,1482158,1290,297,1731,2649,697,4158,162,3,0,165
2021-09-06,Pahang,14833,6546,21379,250,7,864743,638851,1503594,1459,326,13665,365,874,6073,75,0,0,327
2021-09-06,Perak,18512,12133,30645,351,26,1384201,953094,2336049,3827,400,17695,771,325,10425,2,0,254,1173
2021-09-06,Perlis,855,920,1775,0,0,166575,129801,296376,104,25,848,528,2,316,0,0,0,81
2021-09-06,Pulau Pinang,5560,16167,21727,107,11,1198432,861648,2060080,1007,168,2629,4552,2647,8289,172,2798,0,640
2021-09-06,Sabah,12365,27939,40304,186,98,1759426,1256678,2978378,5721,1814,10170,14778,909,9157,0,8,1917,3365
2021-09-06,Sarawak,704,2716,3420,35,48,1863956,1798533,3662489,3879,2683,141,935,540,1649,0,74,0,81
2021-09-06,Selangor,6015,20348,26363,103,68,4075482,3667593,7743075,4220,1943,3780,6877,1988,8362,0,4642,0,714
2021-09-06,Terengganu,4317,16294,20611,95,33,706402,479188,1185590,2968,366,4079,1316,39,14207,0,48,0,922
2021-09-06,W.P. Kuala Lumpur,2538,20972,23510,28,24,2778156,2292865,5071021,1721,1077,1552,1222,879,8072,0,11104,0,681
2021-09-06,W.P. Labuan,59,146,205,0,4,70980,66279,137259,54,39,57,145,2,0,0,0,0,1
2021-09-06,W.P. Putrajaya,132,630,762,2,0,127386,118972,246358,45,23,132,557,0,20,0,0,0,53
2021-09-07,Johor,26661,31945,58606,265,3,2345111,1511993,3857104,4810,337,23623,1923,1606,26493,1103,3000,0,858
2021-09-07,Kedah,18903,7490,26393,411,1,1209967,775121,1985088,4244,230,16752,3555,1802,3851,0,0,0,433
2021-09-07,Kelantan,16359,9421,25780,239,1,899691,628990,1528632,1741,479,13679,3795,918,5233,401,46,49,1659
2021-09-07,Melaka,1921,13423,15344,90,2,604415,445745,1050160,2905,385,1777,287,131,12687,0,0,0,462
2021-09-07,Negeri Sembilan,1956,5811,7767,78,1,803731,686194,1489925,1368,298,1745,2399,107,3364,98,1,0,53
2021-09-07,Pahang,15029,7636,22665,329,2,879772,646487,1526259,1788,328,14329,460,637,6995,47,85,0,112
2021-09-07,Perak,17639,12113,29752,391,2,1402071,965207,2365801,4218,402,17401,597,116,10969,8,0,231,430
2021-09-07,Perlis,758,1064,1822,8,0,167333,130865,298198,112,25,735,596,3,424,0,0,0,64
2021-09-07,Pulau Pinang,9815,15657,25472,138,2,1208247,877305,2085552,1145,170,5352,4424,3921,8123,408,2815,0,429
2021-09-07,Sabah,9902,27597,37499,184,27,1771327,1284275,3015877,5905,1841,8264,12138,1018,11915,0,3,1999,2162
2021-09-07,Sarawak,768,2500,3268,16,15,1864724,1801033,3665757,3895,2698,57,888,422,1468,0,116,0,317
2021-09-07,Selangor,7308,18299,25607,166,12,4082790,3685892,7768682,4386,1955,4913,5475,2326,7131,9,4948,0,805
2021-09-07,Terengganu,4344,19850,24194,93,8,710746,499038,1209784,3061,374,4252,1667,34,17715,0,50,0,476
2021-09-07,W.P. Kuala Lumpur,5623,21924,27547,40,8,2783779,2314789,5098568,1761,1085,4528,532,929,10255,0,10916,0,387
2021-09-07,W.P. Labuan,65,166,231,3,0,71045,66445,137490,57,39,57,146,8,1,0,0,0,19
2021-09-07,W.P. Putrajaya,218,332,550,1,0,127604,119304,246908,46,23,211,305,4,17,0,0,0,13
2021-09-08,Johor,24525,31289,55814,259,5,2369636,1543282,3912918,5069,342,20581,1584,2210,26329,1245,2899,0,966
2021-09-08,Kedah,14107,9937,24044,342,0,1224074,785058,2009132,4586,230,10785,2469,2306,7226,0,0,0,1258
2021-09-08,Kelantan,12436,9775,22211,155,1,912127,638765,1550843,1896,480,10559,3562,842,5696,0,0,0,1552
2021-09-08,Melaka,1616,14146,15762,57,3,606031,459891,1065922,2962,388,1464,216,152,13507,0,20,0,403
2021-09-08,Negeri Sembilan,2738,8084,10822,53,4,806469,694278,1500747,1421,302,1788,3330,731,4698,219,2,0,54
2021-09-08,Pahang,14658,6837,21495,292,0,894430,653324,1547754,2080,328,13300,367,1136,6370,64,0,0,258
2021-09-08,Perak,17690,14061,31751,429,2,1419849,979268,2397552,4647,404,13423,328,811,13313,1244,0,88,2544
2021-09-08,Perlis,1252,703,1955,14,0,168585,131568,300153,126,25,1213,265,1,415,0,0,0,61
2021-09-08,Pulau Pinang,11983,15214,27197,238,2,1220230,892519,2112749,1383,172,7123,3741,4059,8459,574,2805,0,436
2021-09-08,Sabah,9597,25603,35200,222,6,1781967,1309878,3051077,6127,1847,8260,10973,874,12639,11,0,1043,1400
2021-09-08,Sarawak,6443,1922,8365,5971,7,1871167,1802955,3674122,9866,2705,197,274,416,1497,0,132,0,5849
2021-09-08,Selangor,5034,18842,23876,102,24,4087824,3704734,7792558,4488,1979,3267,6492,1743,7410,0,4677,0,287
2021-09-08,Terengganu,4224,17928,22152,111,3,714970,516966,1231936,3172,377,4093,1792,55,15832,0,25,0,355
2021-09-08,W.P. Kuala Lumpur,5072,20800,25872,24,3,2788851,2335589,5124440,1785,1088,2218,567,2710,9100,0,10945,0,332
2021-09-08,W.P. Labuan,42,100,142,0,0,71087,66545,137632,57,39,37,97,5,3,0,0,0,0
2021-09-08,W.P. Putrajaya,238,374,612,0,0,127842,119678,247520,46,23,231,347,5,21,0,0,0,8
2021-09-09,Johor,17553,31247,48800,332,8,2387189,1574529,3961718,5401,350,13897,6972,2056,20976,1403,2970,0,526
2021-09-09,Kedah,15056,7353,22409,526,0,1239130,792411,2031541,5112,230,13759,2015,1045,5072,2,3,0,513
2021-09-09,Kelantan,11419,9278,20697,325,4,923546,648043,1571540,2221,484,10124,3783,857,5289,0,0,0,644
2021-09-09,Melaka,2346,12297,14643,53,4,608377,472188,1080565,3015,392,2168,299,156,11742,0,0,0,278
2021-09-09,Negeri Sembilan,2854,7013,9867,84,0,809323,701291,1510614,1505,302,2489,3422,31,3546,327,2,0,50
2021-09-09,Pahang,13869,10064,23933,260,0,908299,663388,1571687,2340,328,12499,403,350,9614,437,0,0,630
2021-09-09,Perak,21779,10004,31783,390,0,1441820,989272,2429335,5037,404,18551,694,1665,9043,1277,0,192,361
2021-09-09,Perlis,1239,1202,2441,10,0,169824,132770,302594,136,25,1211,220,4,943,0,0,0,63
2021-09-09,Pulau Pinang,13525,15415,28940,204,0,1233755,907934,2141689,1587,172,8274,4102,5114,8350,11,2828,0,261
2021-09-09,Sabah,12228,23184,35412,199,20,1796712,1333062,3086489,6326,1867,9924,8234,994,11756,0,84,2517,1903
2021-09-09,Sarawak,11526,1957,13483,11033,5,1882693,1804912,3687605,20899,2710,1498,307,452,1527,0,99,0,9600
2021-09-09,Selangor,6399,19421,25820,144,20,4094223,3724155,7818378,4632,1999,4226,6283,2140,7986,0,4875,0,310
2021-09-09,Terengganu,3763,17075,20838,228,2,718733,534041,1252774,3400,379,3390,1723,306,15019,0,0,0,400
2021-09-09,W.P. Kuala Lumpur,4271,24349,28620,15,4,2793122,2359938,5153060,1800,1092,1108,1089,3087,12210,0,10798,0,328
2021-09-09,W.P. Labuan,27,70,97,0,1,71114,66615,137729,57,40,25,68,2,2,0,0,0,0
2021-09-09,W.P. Putrajaya,200,453,653,0,1,128042,120131,248173,46,24,194,391,1,53,0,0,0,14
2021-09-10,Johor,16426,31032,47458,281,2,2403615,1605561,4009176,5682,352,12691,15239,1665,12702,2033,3011,0,117
2021-09-10,Kedah,4561,13265,17826,179,2,1244013,805676,2049367,5291,232,4334,11999,216,848,0,0,322,107
2021-09-10,Kelantan,3700,412,4112,44,0,927246,648455,1575652,2265,484,3266,182,232,228,0,0,0,204
2021-09-10,Melaka,864,11507,12371,53,7,609241,483695,1092936,3068,399,839,1529,21,9861,0,0,0,121
2021-09-10,Negeri Sembilan,3988,7797,11785,73,2,813311,709088,1522399,1578,304,2715,3849,378,3920,842,0,0,81
2021-09-10,Pahang,14991,6123,21114,244,1,923290,669511,1592801,2584,329,12155,932,2637,5171,175,1,0,43
2021-09-10,Perak,16786,13959,30745,360,3,1458806,1003231,2460080,5397,407,16081,7283,668,6350,0,0,200,163
2021-09-10,Perlis,401,1091,1492,4,0,170225,133861,304086,140,25,377,112,24,945,0,18,0,16
2021-09-10,Pulau Pinang,10642,16862,27504,159,0,1244397,924796,2169193,1746,172,7300,5287,3256,8578,11,2906,0,166
2021-09-10,Sabah,10287,21567,31854,302,5,1811079,1354629,3118343,6628,1872,7908,7771,731,9486,0,8,4080,1870
2021-09-10,Sarawak,19625,2891,22516,18777,11,1902318,1807803,3710121,39676,2721,17145,1511,494,1280,0,53,0,2033
2021-09-10,Selangor,6491,21870,28361,208,38,4100714,3746025,7846739,4840,2037,4289,8274,2189,8255,0,5248,0,106
2021-09-10,Terengganu,866,2372,3238,58,1,719599,536413,1256012,3458,380,863,630,1,1742,0,0,0,2
2021-09-10,W.P. Kuala Lumpur,3716,25325,29041,28,4,2796838,2385263,5182101,1828,1096,854,1630,2818,12659,0,10944,0,136
2021-09-10,W.P. Labuan,35,60,95,0,0,71149,66675,137824,57,40,31,55,4,5,0,0,0,0
2021-09-10,W.P. Putrajaya,190,359,549,0,0,128232,120490,248722,46,24,185,348,4,8,0,0,0,4
2021-09-11,Johor,10163,32525,42688,317,1,2413778,1638086,4051864,5999,353,8593,21154,977,9172,552,2047,0,193
2021-09-11,Kedah,4535,15161,19696,154,5,1249080,820837,2069063,5445,237,4350,13379,164,1032,0,0,532,239
2021-09-11,Kelantan,3522,343,3865,80,0,930768,648798,1579517,2345,484,3184,70,325,271,0,0,0,15
2021-09-11,Melaka,654,10348,11002,65,2,609895,494043,1103938,3133,401,583,144,69,9999,0,21,0,186
2021-09-11,Negeri Sembilan,1081,3739,4820,29,0,814392,712827,1527219,1607,304,736,1454,118,2285,213,0,0,14
2021-09-11,Pahang,12903,8979,21882,183,0,936193,678490,1614683,2767,329,9329,970,3495,7963,50,0,0,75
2021-09-11,Perak,11745,12375,24120,417,0,1470647,1015606,2484200,5814,407,10316,11299,1138,797,159,0,96,315
2021-09-11,Perlis,212,1182,1394,0,0,170437,135043,305480,140,25,202,265,7,874,0,0,0,46
2021-09-11,Pulau Pinang,9198,10864,20062,144,0,1253595,935660,2189255,1890,172,5268,3756,3433,5020,351,1982,0,252
2021-09-11,Sabah,6874,21345,28219,172,13,1823442,1375974,3146562,6800,1885,5327,9506,590,5536,0,0,5489,1771
2021-09-11,Sarawak,20003,2024,22027,19683,7,1922321,1809827,3732148,59359,2728,18884,1513,275,480,0,0,0,875
2021-09-11,Selangor,4763,18949,23712,102,16,4105477,3764974,7870451,4942,2053,2801,4051,1950,10389,0,4383,0,138
2021-09-11,Terengganu,1332,6333,7665,183,3,720931,542746,1263677,3641,383,1111,4589,213,1732,0,0,0,20
2021-09-11,W.P. Kuala Lumpur,1447,26355,27802,18,2,2798285,2411618,5209903,1846,1098,1081,639,323,15209,0,10389,0,161
2021-09-11,W.P. Labuan,1176,30,1206,1146,0,72325,66705,139030,1203,40,1176,30,0,0,0,0,0,0
2021-09-11,W.P. Putrajaya,0,0,0,0,0,128232,120490,248722,46,24,0,0,0,0,0,0,0,0
2021-09-12,Johor,11109,31853,42962,696,2,2424887,1669939,4094826,6695,355,9690,18804,1079,10884,328,2036,0,141
2021-09-12,Kedah,5076,13629,18705,1372,5,1254319,834466,2087768,6817,242,4693,12973,322,305,0,12,163,237
2021-09-12,Kelantan,3983,3499,7482,157,0,934810,652297,1586999,2502,484,3626,2325,353,1079,0,0,59,40
2021-09-12,Melaka,514,2059,2573,41,0,610409,496102,1106511,3174,401,509,233,5,1806,0,0,0,20
2021-09-12,Negeri Sembilan,694,4077,4771,3,2,815086,716904,1531990,1610,306,202,881,492,3194,0,0,0,2
2021-09-12,Pahang,11012,4367,15379,153,0,947205,682857,1630062,2920,329,9384,965,1492,3392,116,0,0,30
2021-09-12,Perak,9351,9213,18564,313,0,1480077,1024819,2502764,6127,407,8973,8459,355,601,0,0,79,97
2021-09-12,Perlis,367,739,1106,2,0,170804,135782,306586,142,25,367,169,0,570,0,0,0,0
2021-09-12,Pulau Pinang,6246,8730,14976,110,1,1259841,944390,2204231,2000,173,3405,2592,2595,4129,184,1960,0,111
2021-09-12,Sabah,7557,18659,26216,226,4,1835773,1394633,3172778,7026,1889,6885,9048,428,4752,0,0,4774,329
2021-09-12,Sarawak,12697,1746,14443,12491,2,1935018,1811573,3746591,71850,2730,11303,952,206,783,0,0,0,1199
2021-09-12,Selangor,3605,17686,21291,115,9,4109082,3782660,7891742,5057,2062,2269,3347,1329,10003,0,4300,0,43
2021-09-12,Terengganu,2167,12236,14403,111,5,723098,554982,1278080,3752,388,2134,11894,33,229,0,23,0,90
2021-09-12,W.P. Kuala Lumpur,999,22623,23622,21,6,2799284,2434241,5233525,1867,1104,378,69,616,12311,0,10209,0,39
2021-09-12,W.P. Labuan,969,14,983,949,0,73294,66719,140013,2152,40,962,6,7,8,0,0,0,0
2021-09-12,W.P. Putrajaya,0,0,0,0,0,128232,120490,248722,46,24,0,0,0,0,0,0,0,0
2021-09-13,Johor,10663,27890,38553,359,36,2435550,1697829,4133379,7054,391,9155,17302,1364,7355,114,2938,0,325
2021-09-13,Kedah,5529,15403,20932,1517,32,1259884,849869,2108700,8334,274,5104,15161,391,114,0,0,36,126
2021-09-13,Kelantan,4222,5223,9445,340,9,939091,657520,1596444,2842,493,3689,3142,504,1926,0,0,59,125
2021-09-13,Melaka,880,3384,4264,56,10,611289,499486,1110775,3230,411,869,308,9,3036,0,0,0,42
2021-09-13,Negeri Sembilan,2684,7350,10034,69,13,817770,724254,1542024,1679,319,2107,6299,61,940,506,3,0,118
2021-09-13,Pahang,6723,3481,10204,213,1,953928,686338,1640266,3133,330,4512,924,2030,2542,156,0,0,40
2021-09-13,Perak,14727,13051,27778,566,31,1494993,1037870,2530542,6693,438,13917,11921,760,727,0,0,189,264
2021-09-13,Perlis,699,2966,3665,4,20,171503,138748,310251,146,45,699,2181,0,777,0,0,0,8
2021-09-13,Pulau Pinang,4009,11441,15450,114,10,1263850,955831,2219681,2114,183,2221,4226,1589,4437,162,2690,0,125
2021-09-13,Sabah,7346,16745,24091,309,94,1845729,1411378,3196869,7335,1983,6743,10123,329,3770,2,7,2610,507
2021-09-13,Sarawak,2738,2001,4739,2293,26,1937756,1813574,3751330,74143,2756,1994,395,413,1531,0,63,0,343
2021-09-13,Selangor,4883,17040,21923,41,37,4113965,3799700,7913665,5098,2099,3092,7069,1787,5175,0,4675,0,125
2021-09-13,Terengganu,1946,12469,14415,118,83,725044,567451,1292495,3870,471,1900,11816,42,399,0,38,0,220
2021-09-13,W.P. Kuala Lumpur,1855,18519,20374,39,19,2801139,2452760,5253899,1906,1123,1416,1848,409,5760,0,10815,0,126
2021-09-13,W.P. Labuan,256,89,345,161,1,73550,66808,140358,2313,41,88,89,4,0,0,0,0,164
2021-09-13,W.P. Putrajaya,75,860,935,0,0,128307,121350,249657,46,24,75,830,0,12,0,0,0,18
2021-09-14,Johor,12210,34163,46373,728,67,2447760,1731992,4179752,7782,458,9199,22372,2879,8403,100,3058,0,362
2021-09-14,Kedah,6061,16695,22756,1808,55,1265945,866564,2131456,10142,329,5596,16091,381,428,0,0,0,260
2021-09-14,Kelantan,4798,9259,14057,634,31,943957,666779,1610501,3476,524,4002,5123,781,3898,0,0,68,185
2021-09-14,Melaka,818,4114,4932,60,10,612107,503600,1115707,3290,421,728,776,90,3269,0,0,0,69
2021-09-14,Negeri Sembilan,1839,6948,8787,101,20,819609,731202,1550811,1780,339,1240,6142,50,738,517,1,0,99
2021-09-14,Pahang,6081,5190,11271,452,25,960126,691528,1651537,3585,355,4871,1564,1126,3485,75,0,117,33
2021-09-14,Perak,16801,12086,28887,723,42,1512140,1049956,2559429,7416,480,13586,11086,3020,432,0,12,346,405
2021-09-14,Perlis,629,4668,5297,11,8,172132,143416,315548,157,53,629,4238,0,381,0,0,0,49
2021-09-14,Pulau Pinang,4347,9197,13544,106,2,1268197,965028,2233225,2220,185,3291,1784,1008,4407,0,2913,0,141
2021-09-14,Sabah,6768,19715,26483,219,96,1856188,1431093,3223352,7554,2079,6329,11040,315,4698,0,8,3691,402
2021-09-14,Sarawak,2535,1656,4191,2058,74,1940291,1815230,3755521,76201,2830,2147,501,373,1086,1,52,0,31
2021-09-14,Selangor,5036,13316,18352,55,43,4119001,3813016,7932017,5153,2142,3059,6506,1969,4897,0,1833,0,88
2021-09-14,Terengganu,1764,15211,16975,105,237,726808,582662,1309470,3975,708,1706,14533,57,375,0,9,0,295
2021-09-14,W.P. Kuala Lumpur,1719,19586,21305,27,11,2802858,2472346,5275204,1933,1134,1240,1685,459,6920,0,10924,0,77
2021-09-14,W.P. Labuan,135,55,190,89,0,73685,66863,140548,2402,41,129,49,6,6,0,0,0,0
2021-09-14,W.P. Putrajaya,117,454,571,0,0,128424,121804,250228,46,24,112,439,2,10,0,0,0,8
2021-09-15,Johor,13126,33058,46184,417,98,2460886,1765050,4225936,8199,556,10355,18923,2038,10879,592,3011,0,386
2021-09-15,Kedah,5157,19074,24231,1607,63,1271135,885638,2155687,11749,392,4244,18502,202,431,1,0,33,818
2021-09-15,Kelantan,5031,12580,17611,991,23,949345,679359,1628112,4467,547,3818,10247,936,1712,0,0,357,541
2021-09-15,Melaka,808,2971,3779,222,20,612915,506571,1119486,3512,441,599,518,15,2419,0,12,0,216
2021-09-15,Negeri Sembilan,1646,8373,10019,208,34,821255,739575,1560830,1988,373,977,7418,270,867,305,1,0,181
2021-09-15,Pahang,5823,5180,11003,532,13,965949,696708,1662540,4117,368,4972,2941,665,2208,0,0,0,217
2021-09-15,Perak,12772,15550,28322,643,58,1524958,1065506,2587751,8059,538,11816,14509,918,731,0,10,46,292
2021-09-15,Perlis,500,4066,4566,131,12,172632,147482,320114,288,65,500,1600,0,2425,0,0,0,41
2021-09-15,Pulau Pinang,4830,11757,16587,159,10,1273027,976785,2249812,2379,195,3574,4332,1155,4281,32,3056,0,157
2021-09-15,Sabah,8499,15918,24417,805,93,1866042,1447011,3247769,8359,2172,7860,10208,188,4160,0,0,1355,646
2021-09-15,Sarawak,2257,1845,4102,1858,53,1942548,1817075,3759623,78059,2883,1854,855,390,970,0,1,0,32
2021-09-15,Selangor,4510,17148,21658,351,71,4123511,3830164,7953675,5504,2213,3027,6390,1455,5928,0,4726,0,132
2021-09-15,Terengganu,1497,14669,16166,193,287,728305,597331,1325636,4168,995,1476,13485,16,850,0,25,0,314
2021-09-15,W.P. Kuala Lumpur,1848,17452,19300,220,18,2804706,2489798,5294504,2153,1152,1243,1848,432,5148,0,10396,0,233
2021-09-15,W.P. Labuan,105,46,151,68,0,73790,66909,140699,2470,41,102,46,3,0,0,0,0,0
2021-09-15,W.P. Putrajaya,125,589,714,1,1,128549,122393,250942,47,25,121,533,3,41,0,0,0,16
